date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
19-03-2025,SKU029,265,0,15,166
19-03-2025,SKU030,829,0,9,366
19-03-2025,SKU031,553,0,5,244
19-03-2025,SKU032,143,374,16,263
19-03-2025,SKU033,509,1144,9,535
19-03-2025,SKU034,805,0,11,518
19-03-2025,SKU035,96,270,20,225
19-03-2025,SKU036,806,0,12,639
19-03-2025,SKU037,1272,0,20,978
19-03-2025,SKU038,473,1196,18,918
19-03-2025,SKU039,38,209,6,77
19-03-2025,SKU040,460,924,16,647
19-03-2025,SKU041,258,724,6,266
19-03-2025,SKU042,494,892,12,506
19-03-2025,SKU043,302,1168,11,623
19-03-2025,SKU044,501,0,12,495
19-03-2025,SKU045,322,1029,11,550
19-03-2025,SKU046,431,1061,8,460
19-03-2025,SKU047,1030,0,8,447
19-03-2025,SKU048,232,598,12,339
19-03-2025,SKU049,161,384,9,180
19-03-2025,SKU050,378,0,14,360
19-03-2025,SKU051,861,0,15,726
19-03-2025,SKU052,259,0,15,203
19-03-2025,SKU053,425,0,7,276
19-03-2025,SKU054,285,0,13,238
19-03-2025,SKU055,714,0,20,634
19-03-2025,SKU056,631,0,10,530
19-03-2025,SKU057,988,0,7,431
19-03-2025,SKU058,121,399,18,307
19-03-2025,SKU059,956,0,5,368
19-03-2025,SKU060,459,0,9,361
19-03-2025,SKU061,99,518,13,312
19-03-2025,SKU062,498,0,6,328
19-03-2025,SKU063,323,656,10,329
19-03-2025,SKU064,606,0,9,257
19-03-2025,SKU065,711,0,18,684
19-03-2025,SKU066,257,0,8,179
19-03-2025,SKU067,135,497,14,315
19-03-2025,SKU068,426,0,7,244
19-03-2025,SKU069,468,0,17,306
19-03-2025,SKU070,267,0,8,250
19-03-2025,SKU071,492,751,16,527
19-03-2025,SKU072,893,0,20,774
19-03-2025,SKU073,960,0,9,447
19-03-2025,SKU074,656,0,7,406
19-03-2025,SKU075,189,932,10,467
19-03-2025,SKU076,896,0,9,405
19-03-2025,SKU077,466,0,17,294
19-03-2025,SKU078,231,571,8,249
19-03-2025,SKU079,368,652,12,370
19-03-2025,SKU080,118,238,12,135
19-03-2025,SKU081,330,705,17,518
19-03-2025,SKU082,499,0,5,204
19-03-2025,SKU083,1003,0,20,828
19-03-2025,SKU084,446,1177,13,707
19-03-2025,SKU085,174,734,5,246
19-03-2025,SKU086,200,489,16,343
19-03-2025,SKU087,35,196,11,105
19-03-2025,SKU088,1156,0,14,711
19-03-2025,SKU089,430,1116,7,447
19-03-2025,SKU090,93,416,13,251
19-03-2025,SKU091,599,0,13,529
19-03-2025,SKU092,104,230,10,116
19-03-2025,SKU093,295,0,20,272
19-03-2025,SKU094,371,0,18,290
19-03-2025,SKU095,127,460,19,368
19-03-2025,SKU096,1032,0,15,798
19-03-2025,SKU097,214,882,9,412
19-03-2025,SKU098,346,0,13,333
19-03-2025,SKU099,1007,0,17,678
19-03-2025,SKU100,772,1112,17,816
20-03-2025,SKU001,127,595,10,299
20-03-2025,SKU002,546,0,10,374
20-03-2025,SKU003,415,755,15,504
20-03-2025,SKU004,352,919,9,430
20-03-2025,SKU005,322,0,15,191
20-03-2025,SKU006,372,0,13,248
20-03-2025,SKU007,306,760,8,330
20-03-2025,SKU008,305,1061,6,390
20-03-2025,SKU009,824,0,14,470
20-03-2025,SKU010,341,0,17,294
20-03-2025,SKU011,596,864,18,663
20-03-2025,SKU012,1013,0,17,681
20-03-2025,SKU013,323,0,14,254
20-03-2025,SKU014,566,0,11,293
20-03-2025,SKU015,696,0,11,380
20-03-2025,SKU016,200,672,7,269
20-03-2025,SKU017,251,560,12,318
20-03-2025,SKU018,307,0,12,264
20-03-2025,SKU019,121,255,19,205
20-03-2025,SKU020,217,0,6,77
20-03-2025,SKU021,1017,0,11,618
20-03-2025,SKU022,1179,0,7,417
20-03-2025,SKU023,534,0,7,210
20-03-2025,SKU024,396,1155,6,424
20-03-2025,SKU025,469,861,15,575
20-03-2025,SKU026,117,657,15,439
20-03-2025,SKU027,759,0,7,268
20-03-2025,SKU028,95,238,16,167
20-03-2025,SKU029,256,0,15,166
20-03-2025,SKU030,804,0,9,366
20-03-2025,SKU031,535,0,5,244
20-03-2025,SKU032,134,374,16,263
20-03-2025,SKU033,472,1144,9,535
20-03-2025,SKU034,768,0,11,518
20-03-2025,SKU035,86,270,20,225
20-03-2025,SKU036,772,0,12,639
20-03-2025,SKU037,1233,0,20,978
20-03-2025,SKU038,434,1196,18,918
20-03-2025,SKU039,240,0,6,77
20-03-2025,SKU040,428,924,16,647
20-03-2025,SKU041,239,724,6,266
20-03-2025,SKU042,466,892,12,506
20-03-2025,SKU043,263,1168,11,623
20-03-2025,SKU044,477,873,12,495
20-03-2025,SKU045,293,1029,11,550
20-03-2025,SKU046,394,1061,8,460
20-03-2025,SKU047,1006,0,8,447
20-03-2025,SKU048,214,598,12,339
20-03-2025,SKU049,148,384,9,180
20-03-2025,SKU050,361,0,14,360
20-03-2025,SKU051,825,0,15,726
20-03-2025,SKU052,249,0,15,203
20-03-2025,SKU053,405,0,7,276
20-03-2025,SKU054,272,0,13,238
20-03-2025,SKU055,688,0,20,634
20-03-2025,SKU056,607,0,10,530
20-03-2025,SKU057,949,0,7,431
20-03-2025,SKU058,107,399,18,307
20-03-2025,SKU059,922,0,5,368
20-03-2025,SKU060,433,0,9,361
20-03-2025,SKU061,600,0,13,312
20-03-2025,SKU062,467,0,6,328
20-03-2025,SKU063,301,656,10,329
20-03-2025,SKU064,585,0,9,257
20-03-2025,SKU065,682,891,18,684
20-03-2025,SKU066,246,0,8,179
20-03-2025,SKU067,123,497,14,315
20-03-2025,SKU068,410,0,7,244
20-03-2025,SKU069,456,0,17,306
20-03-2025,SKU070,247,576,8,250
20-03-2025,SKU071,470,751,16,527
20-03-2025,SKU072,859,0,20,774
20-03-2025,SKU073,924,0,9,447
20-03-2025,SKU074,629,0,7,406
20-03-2025,SKU075,159,932,10,467
20-03-2025,SKU076,865,0,9,405
20-03-2025,SKU077,451,0,17,294
20-03-2025,SKU078,212,571,8,249
20-03-2025,SKU079,351,652,12,370
20-03-2025,SKU080,110,238,12,135
20-03-2025,SKU081,312,705,17,518
20-03-2025,SKU082,476,0,5,204
20-03-2025,SKU083,970,0,20,828
20-03-2025,SKU084,408,1177,13,707
20-03-2025,SKU085,142,734,5,246
20-03-2025,SKU086,187,489,16,343
20-03-2025,SKU087,226,0,11,105
20-03-2025,SKU088,1116,0,14,711
20-03-2025,SKU089,395,1116,7,447
20-03-2025,SKU090,81,416,13,251
20-03-2025,SKU091,572,0,13,529
20-03-2025,SKU092,98,230,10,116
20-03-2025,SKU093,285,0,20,272
20-03-2025,SKU094,359,0,18,290
20-03-2025,SKU095,112,460,19,368
20-03-2025,SKU096,992,0,15,798
20-03-2025,SKU097,184,882,9,412
20-03-2025,SKU098,331,554,13,333
20-03-2025,SKU099,980,0,17,678
20-03-2025,SKU100,736,1112,17,816
21-03-2025,SKU001,111,595,10,299
21-03-2025,SKU002,520,0,10,374
21-03-2025,SKU003,389,755,15,504
21-03-2025,SKU004,324,919,9,430
21-03-2025,SKU005,311,0,15,191
21-03-2025,SKU006,358,0,13,248
21-03-2025,SKU007,282,760,8,330
21-03-2025,SKU008,264,1061,6,390
21-03-2025,SKU009,804,0,14,470
21-03-2025,SKU010,331,0,17,294
21-03-2025,SKU011,570,864,18,663
21-03-2025,SKU012,989,0,17,681
21-03-2025,SKU013,311,0,14,254
21-03-2025,SKU014,549,0,11,293
21-03-2025,SKU015,677,0,11,380
21-03-2025,SKU016,175,672,7,269
21-03-2025,SKU017,230,560,12,318
21-03-2025,SKU018,293,0,12,264
21-03-2025,SKU019,113,255,19,205
21-03-2025,SKU020,211,0,6,77
21-03-2025,SKU021,975,0,11,618
21-03-2025,SKU022,1142,0,7,417
21-03-2025,SKU023,517,0,7,210
21-03-2025,SKU024,354,1155,6,424
21-03-2025,SKU025,442,861,15,575
21-03-2025,SKU026,92,657,15,439
21-03-2025,SKU027,739,0,7,268
21-03-2025,SKU028,88,238,16,167
21-03-2025,SKU029,250,0,15,166
21-03-2025,SKU030,780,0,9,366
21-03-2025,SKU031,513,0,5,244
21-03-2025,SKU032,121,374,16,263
21-03-2025,SKU033,436,1144,9,535
21-03-2025,SKU034,739,0,11,518
21-03-2025,SKU035,79,270,20,225
21-03-2025,SKU036,743,0,12,639
21-03-2025,SKU037,1197,0,20,978
21-03-2025,SKU038,399,1196,18,918
21-03-2025,SKU039,233,0,6,77
21-03-2025,SKU040,398,924,16,647
21-03-2025,SKU041,213,724,6,266
21-03-2025,SKU042,441,892,12,506
21-03-2025,SKU043,225,1168,11,623
21-03-2025,SKU044,457,873,12,495
21-03-2025,SKU045,257,1029,11,550
21-03-2025,SKU046,356,1061,8,460
21-03-2025,SKU047,976,0,8,447
21-03-2025,SKU048,196,598,12,339
21-03-2025,SKU049,140,384,9,180
21-03-2025,SKU050,345,567,14,360
21-03-2025,SKU051,787,0,15,726
21-03-2025,SKU052,239,0,15,203
21-03-2025,SKU053,383,0,7,276
21-03-2025,SKU054,260,0,13,238
21-03-2025,SKU055,664,0,20,634
21-03-2025,SKU056,574,0,10,530
21-03-2025,SKU057,915,0,7,431
21-03-2025,SKU058,95,399,18,307
21-03-2025,SKU059,891,0,5,368
21-03-2025,SKU060,407,0,9,361
21-03-2025,SKU061,578,0,13,312
21-03-2025,SKU062,440,0,6,328
21-03-2025,SKU063,283,656,10,329
21-03-2025,SKU064,568,0,9,257
21-03-2025,SKU065,652,891,18,684
21-03-2025,SKU066,230,0,8,179
21-03-2025,SKU067,109,497,14,315
21-03-2025,SKU068,387,0,7,244
21-03-2025,SKU069,443,0,17,306
21-03-2025,SKU070,229,576,8,250
21-03-2025,SKU071,445,751,16,527
21-03-2025,SKU072,834,0,20,774
21-03-2025,SKU073,895,0,9,447
21-03-2025,SKU074,597,0,7,406
21-03-2025,SKU075,1054,0,10,467
21-03-2025,SKU076,837,0,9,405
21-03-2025,SKU077,440,0,17,294
21-03-2025,SKU078,196,571,8,249
21-03-2025,SKU079,331,652,12,370
21-03-2025,SKU080,103,238,12,135
21-03-2025,SKU081,292,705,17,518
21-03-2025,SKU082,455,0,5,204
21-03-2025,SKU083,934,0,20,828
21-03-2025,SKU084,358,1177,13,707
21-03-2025,SKU085,120,734,5,246
21-03-2025,SKU086,173,489,16,343
21-03-2025,SKU087,219,0,11,105
21-03-2025,SKU088,1078,0,14,711
21-03-2025,SKU089,362,1116,7,447
21-03-2025,SKU090,482,0,13,251
21-03-2025,SKU091,544,0,13,529
21-03-2025,SKU092,90,230,10,116
21-03-2025,SKU093,273,0,20,272
21-03-2025,SKU094,348,0,18,290
21-03-2025,SKU095,97,460,19,368
21-03-2025,SKU096,954,0,15,798
21-03-2025,SKU097,155,882,9,412
21-03-2025,SKU098,311,554,13,333
21-03-2025,SKU099,947,0,17,678
21-03-2025,SKU100,700,1112,17,816
22-03-2025,SKU001,681,0,10,299
22-03-2025,SKU002,493,0,10,374
22-03-2025,SKU003,358,755,15,504
22-03-2025,SKU004,286,919,9,430
22-03-2025,SKU005,302,0,15,191
22-03-2025,SKU006,345,0,13,248
22-03-2025,SKU007,254,760,8,330
22-03-2025,SKU008,228,1061,6,390
22-03-2025,SKU009,780,0,14,470
22-03-2025,SKU010,313,0,17,294
22-03-2025,SKU011,539,864,18,663
22-03-2025,SKU012,970,0,17,681
22-03-2025,SKU013,300,0,14,254
22-03-2025,SKU014,530,0,11,293
22-03-2025,SKU015,645,0,11,380
22-03-2025,SKU016,147,672,7,269
22-03-2025,SKU017,205,560,12,318
22-03-2025,SKU018,278,0,12,264
22-03-2025,SKU019,104,255,19,205
22-03-2025,SKU020,204,0,6,77
22-03-2025,SKU021,927,0,11,618
22-03-2025,SKU022,1106,0,7,417
22-03-2025,SKU023,497,0,7,210
22-03-2025,SKU024,309,1155,6,424
22-03-2025,SKU025,408,861,15,575
22-03-2025,SKU026,729,0,15,439
22-03-2025,SKU027,711,0,7,268
22-03-2025,SKU028,78,238,16,167
22-03-2025,SKU029,240,0,15,166
22-03-2025,SKU030,742,0,9,366
22-03-2025,SKU031,487,0,5,244
22-03-2025,SKU032,107,374,16,263
22-03-2025,SKU033,391,1144,9,535
22-03-2025,SKU034,708,0,11,518
22-03-2025,SKU035,70,270,20,225
22-03-2025,SKU036,686,0,12,639
22-03-2025,SKU037,1142,0,20,978
22-03-2025,SKU038,353,1196,18,918
22-03-2025,SKU039,224,0,6,77
22-03-2025,SKU040,361,924,16,647
22-03-2025,SKU041,186,724,6,266
22-03-2025,SKU042,416,892,12,506
22-03-2025,SKU043,1348,0,11,623
22-03-2025,SKU044,420,873,12,495
22-03-2025,SKU045,207,1029,11,550
22-03-2025,SKU046,318,1061,8,460
22-03-2025,SKU047,950,0,8,447
22-03-2025,SKU048,172,598,12,339
22-03-2025,SKU049,129,384,9,180
22-03-2025,SKU050,329,567,14,360
22-03-2025,SKU051,740,0,15,726
22-03-2025,SKU052,226,0,15,203
22-03-2025,SKU053,348,0,7,276
22-03-2025,SKU054,244,0,13,238
22-03-2025,SKU055,628,761,20,634
22-03-2025,SKU056,538,0,10,530
22-03-2025,SKU057,871,0,7,431
22-03-2025,SKU058,78,399,18,307
22-03-2025,SKU059,850,0,5,368
22-03-2025,SKU060,378,0,9,361
22-03-2025,SKU061,553,0,13,312
22-03-2025,SKU062,414,0,6,328
22-03-2025,SKU063,256,656,10,329
22-03-2025,SKU064,546,0,9,257
22-03-2025,SKU065,620,891,18,684
22-03-2025,SKU066,214,0,8,179
22-03-2025,SKU067,89,497,14,315
22-03-2025,SKU068,367,0,7,244
22-03-2025,SKU069,427,0,17,306
22-03-2025,SKU070,211,576,8,250
22-03-2025,SKU071,412,751,16,527
22-03-2025,SKU072,801,0,20,774
22-03-2025,SKU073,865,0,9,447
22-03-2025,SKU074,556,0,7,406
22-03-2025,SKU075,1021,0,10,467
22-03-2025,SKU076,805,0,9,405
22-03-2025,SKU077,425,0,17,294
22-03-2025,SKU078,173,571,8,249
22-03-2025,SKU079,310,652,12,370
22-03-2025,SKU080,94,238,12,135
22-03-2025,SKU081,265,705,17,518
22-03-2025,SKU082,432,0,5,204
22-03-2025,SKU083,901,0,20,828
22-03-2025,SKU084,309,1177,13,707
22-03-2025,SKU085,825,0,5,246
22-03-2025,SKU086,151,489,16,343
22-03-2025,SKU087,211,0,11,105
22-03-2025,SKU088,1029,0,14,711
22-03-2025,SKU089,330,1116,7,447
22-03-2025,SKU090,468,0,13,251
22-03-2025,SKU091,504,881,13,529
22-03-2025,SKU092,80,230,10,116
22-03-2025,SKU093,260,325,20,272
22-03-2025,SKU094,331,0,18,290
22-03-2025,SKU095,82,460,19,368
22-03-2025,SKU096,909,0,15,798
22-03-2025,SKU097,995,0,9,412
22-03-2025,SKU098,287,554,13,333
22-03-2025,SKU099,909,0,17,678
22-03-2025,SKU100,650,1112,17,816
23-03-2025,SKU001,657,0,10,299
23-03-2025,SKU002,469,0,10,374
23-03-2025,SKU003,326,755,15,504
23-03-2025,SKU004,246,919,9,430
23-03-2025,SKU005,291,0,15,191
23-03-2025,SKU006,327,0,13,248
23-03-2025,SKU007,226,760,8,330
23-03-2025,SKU008,187,1061,6,390
23-03-2025,SKU009,752,0,14,470
23-03-2025,SKU010,298,0,17,294
23-03-2025,SKU011,500,864,18,663
23-03-2025,SKU012,940,0,17,681
23-03-2025,SKU013,280,0,14,254
23-03-2025,SKU014,504,0,11,293
23-03-2025,SKU015,614,0,11,380
23-03-2025,SKU016,120,672,7,269
23-03-2025,SKU017,184,560,12,318
23-03-2025,SKU018,258,463,12,264
23-03-2025,SKU019,94,255,19,205
23-03-2025,SKU020,196,0,6,77
23-03-2025,SKU021,890,0,11,618
23-03-2025,SKU022,1063,0,7,417
23-03-2025,SKU023,482,0,7,210
23-03-2025,SKU024,264,1155,6,424
23-03-2025,SKU025,385,861,15,575
23-03-2025,SKU026,703,0,15,439
23-03-2025,SKU027,682,0,7,268
23-03-2025,SKU028,70,238,16,167
23-03-2025,SKU029,231,0,15,166
23-03-2025,SKU030,716,0,9,366
23-03-2025,SKU031,465,0,5,244
23-03-2025,SKU032,92,374,16,263
23-03-2025,SKU033,347,1144,9,535
23-03-2025,SKU034,674,0,11,518
23-03-2025,SKU035,59,270,20,225
23-03-2025,SKU036,633,1128,12,639
23-03-2025,SKU037,1112,0,20,978
23-03-2025,SKU038,302,1196,18,918
23-03-2025,SKU039,220,0,6,77
23-03-2025,SKU040,321,924,16,647
23-03-2025,SKU041,154,724,6,266
23-03-2025,SKU042,386,892,12,506
23-03-2025,SKU043,1295,0,11,623
23-03-2025,SKU044,387,873,12,495
23-03-2025,SKU045,180,1029,11,550
23-03-2025,SKU046,272,1061,8,460
23-03-2025,SKU047,916,0,8,447
23-03-2025,SKU048,155,598,12,339
23-03-2025,SKU049,115,384,9,180
23-03-2025,SKU050,310,567,14,360
23-03-2025,SKU051,704,1087,15,726
23-03-2025,SKU052,213,0,15,203
23-03-2025,SKU053,323,0,7,276
23-03-2025,SKU054,229,395,13,238
23-03-2025,SKU055,599,761,20,634
23-03-2025,SKU056,496,1057,10,530
23-03-2025,SKU057,819,0,7,431
23-03-2025,SKU058,61,399,18,307
23-03-2025,SKU059,797,0,5,368
23-03-2025,SKU060,346,772,9,361
23-03-2025,SKU061,532,0,13,312
23-03-2025,SKU062,386,0,6,328
23-03-2025,SKU063,234,656,10,329
23-03-2025,SKU064,528,0,9,257
23-03-2025,SKU065,582,891,18,684
23-03-2025,SKU066,194,0,8,179
23-03-2025,SKU067,564,0,14,315
23-03-2025,SKU068,347,0,7,244
23-03-2025,SKU069,410,0,17,306
23-03-2025,SKU070,191,576,8,250
23-03-2025,SKU071,392,751,16,527
23-03-2025,SKU072,768,929,20,774
23-03-2025,SKU073,831,0,9,447
23-03-2025,SKU074,530,0,7,406
23-03-2025,SKU075,984,0,10,467
23-03-2025,SKU076,777,0,9,405
23-03-2025,SKU077,407,0,17,294
23-03-2025,SKU078,155,571,8,249
23-03-2025,SKU079,278,652,12,370
23-03-2025,SKU080,86,238,12,135
23-03-2025,SKU081,241,705,17,518
23-03-2025,SKU082,411,0,5,204
23-03-2025,SKU083,858,0,20,828
23-03-2025,SKU084,269,1177,13,707
23-03-2025,SKU085,798,0,5,246
23-03-2025,SKU086,133,489,16,343
23-03-2025,SKU087,202,0,11,105
23-03-2025,SKU088,988,0,14,711
23-03-2025,SKU089,284,1116,7,447
23-03-2025,SKU090,451,0,13,251
23-03-2025,SKU091,483,881,13,529
23-03-2025,SKU092,71,230,10,116
23-03-2025,SKU093,244,325,20,272
23-03-2025,SKU094,315,0,18,290
23-03-2025,SKU095,520,0,19,368
23-03-2025,SKU096,870,0,15,798
23-03-2025,SKU097,960,0,9,412
23-03-2025,SKU098,265,554,13,333
23-03-2025,SKU099,871,0,17,678
23-03-2025,SKU100,604,1112,17,816
24-03-2025,SKU001,634,0,10,299
24-03-2025,SKU002,443,0,10,374
24-03-2025,SKU003,300,755,15,504
24-03-2025,SKU004,205,919,9,430
24-03-2025,SKU005,281,0,15,191
24-03-2025,SKU006,312,0,13,248
24-03-2025,SKU007,207,760,8,330
24-03-2025,SKU008,1208,0,6,390
24-03-2025,SKU009,728,0,14,470
24-03-2025,SKU010,286,401,17,294
24-03-2025,SKU011,472,864,18,663
24-03-2025,SKU012,899,0,17,681
24-03-2025,SKU013,267,0,14,254
24-03-2025,SKU014,490,0,11,293
24-03-2025,SKU015,592,0,11,380
24-03-2025,SKU016,773,0,7,269
24-03-2025,SKU017,169,560,12,318
24-03-2025,SKU018,246,463,12,264
24-03-2025,SKU019,86,255,19,205
24-03-2025,SKU020,189,0,6,77
24-03-2025,SKU021,858,0,11,618
24-03-2025,SKU022,1033,0,7,417
24-03-2025,SKU023,467,0,7,210
24-03-2025,SKU024,238,1155,6,424
24-03-2025,SKU025,354,861,15,575
24-03-2025,SKU026,680,0,15,439
24-03-2025,SKU027,662,0,7,268
24-03-2025,SKU028,60,238,16,167
24-03-2025,SKU029,224,0,15,166
24-03-2025,SKU030,694,0,9,366
24-03-2025,SKU031,443,0,5,244
24-03-2025,SKU032,83,374,16,263
24-03-2025,SKU033,315,1144,9,535
24-03-2025,SKU034,636,0,11,518
24-03-2025,SKU035,52,270,20,225
24-03-2025,SKU036,589,1128,12,639
24-03-2025,SKU037,1075,0,20,978
24-03-2025,SKU038,260,1196,18,918
24-03-2025,SKU039,214,0,6,77
24-03-2025,SKU040,285,924,16,647
24-03-2025,SKU041,132,724,6,266
24-03-2025,SKU042,359,892,12,506
24-03-2025,SKU043,1263,0,11,623
24-03-2025,SKU044,364,873,12,495
24-03-2025,SKU045,1177,0,11,550
24-03-2025,SKU046,234,1061,8,460
24-03-2025,SKU047,879,0,8,447
24-03-2025,SKU048,134,598,12,339
24-03-2025,SKU049,104,384,9,180
24-03-2025,SKU050,296,567,14,360
24-03-2025,SKU051,677,1087,15,726
24-03-2025,SKU052,205,0,15,203
24-03-2025,SKU053,295,0,7,276
24-03-2025,SKU054,216,395,13,238
24-03-2025,SKU055,578,761,20,634
24-03-2025,SKU056,463,1057,10,530
24-03-2025,SKU057,782,0,7,431
24-03-2025,SKU058,447,0,18,307
24-03-2025,SKU059,765,0,5,368
24-03-2025,SKU060,318,772,9,361
24-03-2025,SKU061,514,0,13,312
24-03-2025,SKU062,353,0,6,328
24-03-2025,SKU063,212,656,10,329
24-03-2025,SKU064,506,0,9,257
24-03-2025,SKU065,554,891,18,684
24-03-2025,SKU066,182,0,8,179
24-03-2025,SKU067,547,0,14,315
24-03-2025,SKU068,324,0,7,244
24-03-2025,SKU069,395,0,17,306
24-03-2025,SKU070,179,576,8,250
24-03-2025,SKU071,364,751,16,527
24-03-2025,SKU072,735,929,20,774
24-03-2025,SKU073,798,0,9,447
24-03-2025,SKU074,499,0,7,406
24-03-2025,SKU075,962,0,10,467
24-03-2025,SKU076,751,0,9,405
24-03-2025,SKU077,393,0,17,294
24-03-2025,SKU078,135,571,8,249
24-03-2025,SKU079,261,652,12,370
24-03-2025,SKU080,79,238,12,135
24-03-2025,SKU081,215,705,17,518
24-03-2025,SKU082,396,0,5,204
24-03-2025,SKU083,821,993,20,828
24-03-2025,SKU084,229,1177,13,707
24-03-2025,SKU085,775,0,5,246
24-03-2025,SKU086,117,489,16,343
24-03-2025,SKU087,196,0,11,105
24-03-2025,SKU088,954,0,14,711
24-03-2025,SKU089,245,1116,7,447
24-03-2025,SKU090,439,0,13,251
24-03-2025,SKU091,450,881,13,529
24-03-2025,SKU092,63,230,10,116
24-03-2025,SKU093,236,325,20,272
24-03-2025,SKU094,301,0,18,290
24-03-2025,SKU095,507,0,19,368
24-03-2025,SKU096,836,0,15,798
24-03-2025,SKU097,930,0,9,412
24-03-2025,SKU098,250,554,13,333
24-03-2025,SKU099,844,0,17,678
24-03-2025,SKU100,567,1112,17,816
25-03-2025,SKU001,612,0,10,299
25-03-2025,SKU002,414,0,10,374
25-03-2025,SKU003,277,755,15,504
25-03-2025,SKU004,178,919,9,430
25-03-2025,SKU005,272,0,15,191
25-03-2025,SKU006,297,0,13,248
25-03-2025,SKU007,178,760,8,330
25-03-2025,SKU008,1181,0,6,390
25-03-2025,SKU009,706,0,14,470
25-03-2025,SKU010,269,401,17,294
25-03-2025,SKU011,441,864,18,663
25-03-2025,SKU012,875,0,17,681
25-03-2025,SKU013,253,401,14,254
25-03-2025,SKU014,481,0,11,293
25-03-2025,SKU015,569,0,11,380
25-03-2025,SKU016,750,0,7,269
25-03-2025,SKU017,155,560,12,318
25-03-2025,SKU018,233,463,12,264
25-03-2025,SKU019,76,255,19,205
25-03-2025,SKU020,183,0,6,77
25-03-2025,SKU021,827,0,11,618
25-03-2025,SKU022,994,0,7,417
25-03-2025,SKU023,447,0,7,210
25-03-2025,SKU024,206,1155,6,424
25-03-2025,SKU025,330,861,15,575
25-03-2025,SKU026,659,0,15,439
25-03-2025,SKU027,642,0,7,268
25-03-2025,SKU028,52,238,16,167
25-03-2025,SKU029,217,0,15,166
25-03-2025,SKU030,668,0,9,366
25-03-2025,SKU031,423,0,5,244
25-03-2025,SKU032,75,374,16,263
25-03-2025,SKU033,285,1144,9,535
25-03-2025,SKU034,602,0,11,518
25-03-2025,SKU035,312,0,20,225
25-03-2025,SKU036,556,1128,12,639
25-03-2025,SKU037,1038,0,20,978
25-03-2025,SKU038,235,1196,18,918
25-03-2025,SKU039,206,0,6,77
25-03-2025,SKU040,266,924,16,647
25-03-2025,SKU041,838,0,6,266
25-03-2025,SKU042,327,892,12,506
25-03-2025,SKU043,1233,0,11,623
25-03-2025,SKU044,340,873,12,495
25-03-2025,SKU045,1144,0,11,550
25-03-2025,SKU046,198,1061,8,460
25-03-2025,SKU047,854,0,8,447
25-03-2025,SKU048,117,598,12,339
25-03-2025,SKU049,91,384,9,180
25-03-2025,SKU050,280,567,14,360
25-03-2025,SKU051,640,1087,15,726
25-03-2025,SKU052,194,304,15,203
25-03-2025,SKU053,272,689,7,276
25-03-2025,SKU054,204,395,13,238
25-03-2025,SKU055,556,761,20,634
25-03-2025,SKU056,430,1057,10,530
25-03-2025,SKU057,754,0,7,431
25-03-2025,SKU058,435,0,18,307
25-03-2025,SKU059,724,0,5,368
25-03-2025,SKU060,292,772,9,361
25-03-2025,SKU061,499,0,13,312
25-03-2025,SKU062,327,894,6,328
25-03-2025,SKU063,188,656,10,329
25-03-2025,SKU064,486,0,9,257
25-03-2025,SKU065,527,891,18,684
25-03-2025,SKU066,168,412,8,179
25-03-2025,SKU067,533,0,14,315
25-03-2025,SKU068,305,0,7,244
25-03-2025,SKU069,381,0,17,306
25-03-2025,SKU070,158,576,8,250
25-03-2025,SKU071,336,751,16,527
25-03-2025,SKU072,702,929,20,774
25-03-2025,SKU073,760,0,9,447
25-03-2025,SKU074,460,0,7,406
25-03-2025,SKU075,929,0,10,467
25-03-2025,SKU076,728,0,9,405
25-03-2025,SKU077,380,0,17,294
25-03-2025,SKU078,120,571,8,249
25-03-2025,SKU079,240,652,12,370
25-03-2025,SKU080,73,238,12,135
25-03-2025,SKU081,192,705,17,518
25-03-2025,SKU082,379,0,5,204
25-03-2025,SKU083,797,993,20,828
25-03-2025,SKU084,191,1177,13,707
25-03-2025,SKU085,754,0,5,246
25-03-2025,SKU086,104,489,16,343
25-03-2025,SKU087,191,0,11,105
25-03-2025,SKU088,913,0,14,711
25-03-2025,SKU089,205,1116,7,447
25-03-2025,SKU090,427,0,13,251
25-03-2025,SKU091,429,881,13,529
25-03-2025,SKU092,55,230,10,116
25-03-2025,SKU093,224,325,20,272
25-03-2025,SKU094,286,378,18,290
25-03-2025,SKU095,493,0,19,368
25-03-2025,SKU096,798,1196,15,798
25-03-2025,SKU097,903,0,9,412
25-03-2025,SKU098,231,554,13,333
25-03-2025,SKU099,812,0,17,678
25-03-2025,SKU100,529,1112,17,816
26-03-2025,SKU001,590,0,10,299
26-03-2025,SKU002,391,0,10,374
26-03-2025,SKU003,258,755,15,504
26-03-2025,SKU004,150,919,9,430
26-03-2025,SKU005,265,0,15,191
26-03-2025,SKU006,285,0,13,248
26-03-2025,SKU007,152,760,8,330
26-03-2025,SKU008,1139,0,6,390
26-03-2025,SKU009,681,0,14,470
26-03-2025,SKU010,254,401,17,294
26-03-2025,SKU011,408,864,18,663
26-03-2025,SKU012,853,0,17,681
26-03-2025,SKU013,240,401,14,254
26-03-2025,SKU014,463,0,11,293
26-03-2025,SKU015,548,0,11,380
26-03-2025,SKU016,728,0,7,269
26-03-2025,SKU017,138,560,12,318
26-03-2025,SKU018,216,463,12,264
26-03-2025,SKU019,69,255,19,205
26-03-2025,SKU020,177,0,6,77
26-03-2025,SKU021,798,0,11,618
